"weight";"word"
"2";"fruitfully"
"1";"conqueror"
"2";"jail"
"1";"warmth"
"0";"supply"
"2";"affectionate"
"2";"indistinguish"
"0";"virtuous"
"0";"exchange"
"1";"sands"
"2";"rake"
"1";"unsanctified"
"2";"murtherous"
"2";"lechers"
"2";"mature"
"1";"ungracious"
"1";"stiff"
"1";"ingenious"
"0";"huge"
"0";"distract"
"2";"sever"
"0";"griefs"
"1";"imaginations"
"1";"afar"
"3";"tent"
"2";"acknowledg"
"2";"erpaid"
"1";"reports"
"2";"clipp"
"2";"memories"
"1";"shortens"
"1";"boon"
"0";"breach"
"2";"untun"
"2";"jarring"
"0";"carried"
"1";"heaviness"
"0";"fresh"
"0";"awake"
"0";"doubt"
"1";"temperance"
"0";"music"
"2";"louder"
"2";"restoration"
"0";"medicine"
"2";"princess"
"2";"flakes"
"2";"challeng"
"2";"warring"
"2";"bolted"
"0";"cross"
"1";"lightning"
"2";"perdu"
"2";"swine"
"2";"forlorn"
"0";"musty"
"1";"concluded"
"2";"fittest"
"0";"bliss"
"2";"scald"
"2";"molten"
"1";"daylight"
"2";"mightily"
"0";"prick"
"1";"assur"
"2";"kneel"
"1";"plainly"
"2";"doubtful"
"0";"skill"
"0";"lodge"
"0";"laugh"
"0";"abuse"
"1";"comforted"
"2";"settling"
"1";"manent"
"0";"holds"
"2";"conductor"
"2";"germany"
"1";"changeable"
"2";"arbitrement"
"2";"period"
"1";"throughly"
"0";"wrought"
"0";"fought"
"1";"advis"
"1";"alteration"
"2";"reproving"
"1";"miscarried"
"2";"doubted"
"2";"forfended"
"0";"abuses"
"0";"familiar"
"2";"loosen"
"2";"bemet"
"1";"rigour"
"1";"forc"
"0";"valiant"
"2";"toucheth"
"2";"bolds"
"1";"nobly"
"1";"combine"
"1";"domestic"
"2";"broils"
"0";"determine"
"0";"war"
"2";"riddle"
"0";"ope"
"1";"victory"
"2";"champion"
"2";"avouched"
"1";"miscarry"
"2";"machination"
"2";"ceases"
"2";"erlook"
"0";"view"
"1";"guess"
"2";"forces"
"2";"diligent"
"0";"discovery"
"1";"urg"
"0";"greet"
"1";"stung"
"2";"adder"
"2";"exasperates"
"1";"rid"
"0";"devise"
"1";"debate"
"2";"camps"
"2";"retreat"
"0";"rot"
"2";"ripeness"
"1";"conquest"
"4";"prisoners"
"2";"incurr"
"2";"outfrown"
"0";"prison"
"0";"sing"
"0";"birds"
"1";"cage"
"2";"butterflies"
"2";"wins"
"0";"mystery"
"0";"god"
"2";"packs"
"2";"sects"
"0";"ebb"
"1";"sacrifices"
"2";"goodyears"
"1";"devour"
"1";"starv"
"1";"guarded"
"1";"advanc"
"1";"instructs"
"10";"capt"
"1";"dried"
"2";"oats"
"2";"captives"
"1";"opposites"
"1";"merits"
"2";"equally"
"0";"miserable"
"2";"retention"
"2";"appointed"
"0";"title"
"1";"impress"
"2";"lances"
"1";"session"
"1";"sweat"
"1";"quarrels"
"2";"sharpness"
"1";"requires"
"2";"fitter"
"0";"list"
"0";"demanded"
"0";"bore"
"2";"immediacy"
"2";"exalt"
"2";"invested"
"2";"compeers"
"2";"jesters"
"2";"prophets"
"2";"asquint"
"1";"flowing"
"0";"stomach"
"2";"patrimony"
"0";"dispose"
"0";"witness"
"1";"arrest"
"1";"capital"
"2";"attaint"
"1";"claim"
"2";"subcontracted"
"1";"contradict"
"2";"banes"
"2";"bespoke"
"2";"interlude"
"2";"heinous"
"1";"manifest"
"0";"pledge"
"0";"throws"
"2";"glove"
"0";"bread"
"2";"firmly"
"0";"single"
"1";"levied"
"1";"discharge"
"0";"sickness"
"0";"sounds"
"1";"lists"
"1";"supposed"
"0";"defence"
"1";"answers"
"0";"summons"
"2";"gnawn"
"0";"canker"
"2";"adversary"
"1";"cope"
"1";"profession"
"0";"protest"
"2";"maugre"
"2";"eminence"
"2";"victor"
"2";"conspirant"
"2";"illustrious"
"2";"extremest"
"1";"descent"
"1";"spotted"
"0";"warlike"
"0";"breathes"
"2";"knighthood"
"4";"disdain"
"2";"spurn"
"2";"toss"
"1";"erwhelm"
"2";"glance"
"2";"bruise"
"2";"alarums"
"0";"unknown"
"2";"vanquish"
"2";"cozen"
"2";"tearing"
"2";"laws"
"0";"instruments"
"0";"scourge"
"0";"cost"
"1";"circle"
"1";"prophesy"
"2";"nobleness"
"1";"split"
"2";"nursing"
"1";"burst"
"1";"proclamation"
"0";"escape"
"2";"sweetness"
"2";"taught"
"0";"shift"
"1";"assume"
"1";"semblance"
"1";"habit"
"1";"guide"
"1";"begg"
"2";"sav"
"1";"reveal"
"2";"hoping"
"1";"success"
"0";"pilgrimage"
"1";"flaw"
"1";"extremes"
"2";"smilingly"
"1";"woful"
"0";"hearing"
"2";"amplify"
"0";"big"
"0";"estate"
"0";"shunn"
"2";"abhorr"
"0";"society"
"0";"finding"
"2";"fastened"
"1";"bellowed"
"1";"threw"
"0";"piteous"
"2";"recounting"
"2";"puissant"
"0";"strings"
"0";"began"
"2";"tranc"
"2";"disguise"
"2";"improper"
"0";"knife"
"2";"smokes"
"2";"poisoned"
"1";"contracted"
"0";"bodies"
"1";"judgement"
"1";"touches"
"2";"urges"
"1";"aye"
"0";"seest"
"1";"slew"
"2";"pant"
"1";"token"
"2";"reprieve"
"2";"fordid"
"0";"stone"
"1";"vault"
"1";"mist"
"0";"promis"
"0";"feather"
"1";"redeem"
"2";"murderers"
"0";"soft"
"0";"hanging"
"2";"biting"
"2";"falchion"
"2";"skip"
"2";"crosses"
"1";"spoil"
"2";"brag"
"2";"caius"
"0";"rotten"
"4";"decay"
"2";"sad"
"0";"steps"
"2";"cheerless"
"2";"fordone"
"2";"desperately"
"1";"bootless"
"2";"applied"
"1";"resign"
"0";"absolute"
"2";"merited"
"2";"wages"
"0";"cup"
"2";"deservings"
"0";"button"
"1";"faints"
"0";"ghost"
"0";"rack"
"1";"usurp"
"2";"gor"
"0";"journey"
"0";"weight"
"2";"oldest"
